AILI(sub, obj, type, content, context, time)
SpeechProposal(997, 1025, Proposal, Will you come to the prom with me!, class3, 1055)
ThoughtConflict(1025, 997, Conflict, Should I go to the Prom with 997? I really want to go with 993, class3, 1055)
SpeechDrop(997, 993, Drop, I'm Sorry 993 I'm not going to the Prom with you anymore., class3, 1055)
SpeechAccept(1025, 997, Accept, Yes 997! I'd love to go to the Prom with you!, class3, 1055)
SpeechPositive(989, 991, Positive, Having a great time!, class3, 1057)
SpeechPositive(999, 1021, Positive, Having a great time!, class3, 1057)
SpeechPositive(1019, 1009, Positive, Having a great time!, class3, 1058)
SpeechNegative(993, 1025, Negative, Not so fun... , class3, 1059)
SpeechPositive(1013, 1001, Positive, Having a great time!, class3, 1059)
SpeechPositive(993, 997, Positive, Having a great time!, class3, 1060)
SpeechNegative(1005, 1023, Negative, Not so fun... , class3, 1061)
SpeechNegative(1019, 1005, Negative, Not so fun... , class3, 1064)
SpeechPositive(1025, 1001, Positive, Having a great time!, class3, 1067)
SpeechNegative(1025, 1013, Negative, Not so fun... , class3, 1072)
SpeechPositive(997, 1001, Positive, Having a great time!, class3, 1073)
SpeechPositive(1023, 1009, Positive, Having a great time!, class3, 1083)
SpeechNegative(1023, 1009, Negative, Not so fun... , class3, 1084)
SpeechPositive(991, 1005, Positive, Having a great time!, class3, 1089)
SpeechProposal(991, 1005, Proposal, Will you come to the prom with me!, class3, 1089)
SpeechRejection(1005, 991, Rejection, I'm Sorry 991 I don't want to go to the Prom with you., class3, 1089)
SpeechPositive(1023, 1005, Positive, Having a great time!, class3, 1089)
SpeechPositive(1009, 1023, Positive, Having a great time!, class3, 1093)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 1185)
SpeechProposal(1013, 1021, Proposal, Will you come to the prom with me!, home, 1189)
ThoughtConflict(1021, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 991, home, 1189)
SpeechDrop(1013, 1001, Drop, I'm Sorry 1001 I'm not going to the Prom with you anymore., home, 1189)
SpeechAccept(1021, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, home, 1189)
SpeechNegative(1001, 1015, Negative, Not so fun... , home, 1194)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 1196)
SpeechProposal(1003, 1019, Proposal, Will you come to the prom with me!, home, 1196)
SpeechRejection(1019, 1003, Rejection, I'm Sorry 1003 I don't want to go to the Prom with you., home, 1196)
SpeechProposal(1019, 1003, Proposal, Will you come to the prom with me!, home, 1196)
ThoughtConflict(1003, 1019, Conflict, Should I go to the Prom with 1019? I really want to go with 1015, home, 1196)
SpeechRejection(1003, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., home, 1196)
SpeechPositive(1021, 1011, Positive, Having a great time!, home, 1197)
SpeechPositive(1003, 1023, Positive, Having a great time!, home, 1198)
SpeechNegative(1015, 1005, Negative, Not so fun... , home, 1198)
SpeechProposal(997, 993, Proposal, Will you come to the prom with me!, home, 1199)
ThoughtConflict(993, 997, Conflict, Should I go to the Prom with 997? I really want to go with 1001, home, 1199)
SpeechDrop(997, 1025, Drop, I'm Sorry 1025 I'm not going to the Prom with you anymore., home, 1199)
SpeechAccept(993, 997, Accept, Yes 997! I'd love to go to the Prom with you!, home, 1199)
SpeechProposal(1025, 997, Proposal, Will you come to the prom with me!, home, 1199)
SpeechRejection(997, 1025, Rejection, I'm Sorry 1025 I don't want to go to the Prom with you., home, 1199)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 1203)
SpeechPositive(997, 993, Positive, Having a great time!, home, 1204)
SpeechPositive(1023, 1003, Positive, Having a great time!, home, 1206)
SpeechProposal(1017, 1013, Proposal, Will you come to the prom with me!, home, 1209)
SpeechRejection(1013, 1017, Rejection, I'm Sorry 1017 I don't want to go to the Prom with you., home, 1209)
SpeechPositive(1021, 1017, Positive, Having a great time!, home, 1209)
SpeechPositive(1023, 1003, Positive, Having a great time!, home, 1215)
SpeechNegative(1005, 1009, Negative, Not so fun... , home, 1217)
SpeechPositive(1021, 1013, Positive, Having a great time!, home, 1217)
SpeechPositive(1003, 1005, Positive, Having a great time!, home, 1226)
SpeechPositive(1021, 1011, Positive, Having a great time!, home, 1227)
SpeechProposal(1021, 1011, Proposal, Will you come to the prom with me!, home, 1227)
ThoughtConflict(1011, 1021, Conflict, Should I go to the Prom with 1021? I really want to go with 1009, home, 1227)
SpeechRejection(1011, 1021, Rejection, I'm Sorry 1021 I don't want to go to the Prom with you., home, 1227)
SpeechNegative(1023, 1005, Negative, Not so fun... , home, 1227)
SpeechProposal(1011, 1021, Proposal, Will you come to the prom with me!, home, 1228)
SpeechRejection(1021, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., home, 1228)
SpeechNegative(1021, 1011, Negative, Not so fun... , home, 1228)
SpeechPositive(993, 1025, Positive, Having a great time!, home, 1229)
SpeechPositive(1001, 1015, Positive, Having a great time!, home, 1229)
SpeechPositive(995, 989, Positive, Having a great time!, home, 1239)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 1240)
SpeechPositive(1003, 1023, Positive, Having a great time!, home, 1241)
SpeechProposal(1003, 1023, Proposal, Will you come to the prom with me!, home, 1241)
ThoughtConflict(1023, 1003, Conflict, Should I go to the Prom with 1003? I really want to go with 1005, home, 1241)
SpeechAccept(1023, 1003, Accept, Yes 1003! I'd love to go to the Prom with you!, home, 1241)
SpeechNegative(1021, 1013, Negative, Not so fun... , home, 1241)
SpeechNegative(1019, 1005, Negative, Not so fun... , home, 1242)
SpeechNegative(1015, 1023, Negative, Not so fun... , home, 1244)
SpeechGreet(1017, 1011, Positive, Nice to meet you!, home, 1245)
SpeechPositive(1017, 1011, Positive, Having a great time!, home, 1245)
SpeechPositive(1021, 1013, Positive, Having a great time!, home, 1247)
SpeechPositive(1001, 1003, Positive, Having a great time!, home, 1248)
SpeechPositive(1005, 1003, Positive, Having a great time!, home, 1249)
SpeechNegative(1015, 1005, Negative, Not so fun... , home, 1249)
SpeechNegative(1001, 1003, Negative, Not so fun... , home, 1250)
SpeechPositive(999, 991, Positive, Having a great time!, home, 1252)
SpeechProposal(999, 991, Proposal, Will you come to the prom with me!, home, 1252)
ThoughtConflict(991, 999, Conflict, Should I go to the Prom with 999? I really want to go with 995, home, 1252)
SpeechRejection(991, 999, Rejection, I'm Sorry 999 I don't want to go to the Prom with you., home, 1252)
SpeechProposal(991, 999, Proposal, Will you come to the prom with me!, home, 1253)
ThoughtConflict(999, 991, Conflict, Should I go to the Prom with 991? I really want to go with 1015, home, 1253)
SpeechRejection(999, 991, Rejection, I'm Sorry 991 I don't want to go to the Prom with you., home, 1253)
SpeechNegative(993, 1025, Negative, Not so fun... , home, 1257)
SpeechPositive(1023, 1005, Positive, Having a great time!, home, 1260)
SpeechGreet(1003, 1009, Positive, Nice to meet you!, home, 1262)
SpeechPositive(1003, 1009, Positive, Having a great time!, home, 1262)
SpeechPositive(1015, 1003, Positive, Having a great time!, home, 1262)
SpeechProposal(1015, 1003, Proposal, Will you come to the prom with me!, home, 1262)
SpeechDrop(1003, 1023, Drop, I'm Sorry 1023 I'm not going to the Prom with you anymore., home, 1262)
SpeechAccept(1003, 1015, Accept, Yes 1015! I'd love to go to the Prom with you!, home, 1262)
SpeechProposal(1023, 1003, Proposal, Will you come to the prom with me!, home, 1262)
SpeechRejection(1003, 1023, Rejection, I'm Sorry 1023 I don't want to go to the Prom with you., home, 1262)
SpeechPositive(1013, 1021, Positive, Having a great time!, home, 1265)
SpeechPositive(1001, 1009, Positive, Having a great time!, home, 1267)
SpeechPositive(1025, 993, Positive, Having a great time!, home, 1268)
SpeechNegative(989, 995, Negative, Not so fun... , home, 1273)
SpeechPositive(1019, 1003, Positive, Having a great time!, home, 1273)
SpeechNegative(1015, 1009, Negative, Not so fun... , home, 1278)
SpeechGreet(1023, 1001, Positive, Nice to meet you!, home, 1278)
SpeechPositive(1023, 1001, Positive, Having a great time!, home, 1278)
SpeechPositive(1001, 1003, Positive, Having a great time!, home, 1282)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 1285)
SpeechGreet(1019, 1001, Positive, Nice to meet you!, home, 1285)
SpeechPositive(1019, 1001, Positive, Having a great time!, home, 1285)
SpeechNegative(1003, 1019, Negative, Not so fun... , home, 1287)
SpeechNegative(995, 991, Negative, Not so fun... , home, 1289)
SpeechNegative(1003, 1005, Negative, Not so fun... , home, 1290)
SpeechNegative(1003, 1023, Negative, Not so fun... , home, 1296)
SpeechPositive(1005, 1003, Positive, Having a great time!, home, 1297)
SpeechPositive(993, 1025, Positive, Having a great time!, home, 1300)
SpeechPositive(1009, 1015, Positive, Having a great time!, home, 1300)
SpeechNegative(991, 999, Negative, Not so fun... , home, 1301)
SpeechPositive(1003, 1001, Positive, Having a great time!, home, 1301)
SpeechNegative(1003, 1019, Negative, Not so fun... , home, 1301)
SpeechNegative(991, 999, Negative, Not so fun... , home, 1307)
SpeechPositive(1015, 1005, Positive, Having a great time!, home, 1309)
SpeechPositive(1015, 1023, Positive, Having a great time!, home, 1309)
SpeechPositive(1017, 1011, Positive, Having a great time!, home, 1309)
SpeechPositive(1005, 1023, Positive, Having a great time!, home, 1310)
SpeechPositive(995, 999, Positive, Having a great time!, home, 1316)
SpeechPositive(1015, 1003, Positive, Having a great time!, home, 1316)
SpeechNegative(989, 995, Negative, Not so fun... , home, 1321)
SpeechNegative(1009, 1019, Negative, Not so fun... , home, 1323)
SpeechNegative(1017, 1013, Negative, Not so fun... , home, 1323)
SpeechNegative(1025, 993, Negative, Not so fun... , home, 1324)
SpeechPositive(997, 993, Positive, Having a great time!, home, 1325)
SpeechNegative(1009, 1015, Negative, Not so fun... , home, 1325)
SpeechPositive(1009, 1003, Positive, Having a great time!, home, 1325)
SpeechPositive(1003, 1005, Positive, Having a great time!, home, 1328)
SpeechProposal(1003, 1005, Proposal, Will you come to the prom with me!, home, 1328)
SpeechDrop(1005, 1019, Drop, I'm Sorry 1019 I'm not going to the Prom with you anymore., home, 1328)
SpeechDrop(1003, 1015, Drop, I'm Sorry 1015 I'm not going to the Prom with you anymore., home, 1328)
SpeechAccept(1005, 1003, Accept, Yes 1003! I'd love to go to the Prom with you!, home, 1328)
SpeechProposal(1003, 1015, Proposal, Will you come to the prom with me!, home, 1329)
ThoughtConflict(1015, 1003, Conflict, Should I go to the Prom with 1003? I really want to go with 997, home, 1329)
SpeechRejection(1015, 1003, Rejection, I'm Sorry 1003 I don't want to go to the Prom with you., home, 1329)
SpeechNegative(1005, 1015, Negative, Not so fun... , home, 1329)
SpeechPositive(1009, 1005, Positive, Having a great time!, home, 1329)
SpeechNegative(1025, 993, Negative, Not so fun... , home, 1332)
SpeechPositive(1009, 1003, Positive, Having a great time!, home, 1334)
SpeechPositive(1017, 1013, Positive, Having a great time!, home, 1335)
SpeechPositive(995, 989, Positive, Having a great time!, home, 1337)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 1338)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 1340)
SpeechPositive(1009, 1015, Positive, Having a great time!, home, 1341)
SpeechNegative(1019, 1001, Negative, Not so fun... , home, 1342)
SpeechNegative(997, 1025, Negative, Not so fun... , home, 1348)
SpeechNegative(1003, 1019, Negative, Not so fun... , home, 1349)
SpeechPositive(1017, 1011, Positive, Having a great time!, home, 1349)
SpeechNegative(999, 995, Negative, Not so fun... , home, 1350)
SpeechNegative(1001, 1009, Negative, Not so fun... , home, 1354)
SpeechNegative(989, 999, Negative, Not so fun... , home, 1355)
SpeechPositive(1019, 1015, Positive, Having a great time!, home, 1357)
SpeechNegative(1015, 1001, Negative, Not so fun... , home, 1358)
SpeechPositive(1011, 1021, Positive, Having a great time!, home, 1360)
SpeechPositive(1005, 1015, Positive, Having a great time!, home, 1363)
SpeechPositive(1021, 1011, Positive, Having a great time!, home, 1364)
SpeechNegative(1001, 1019, Negative, Not so fun... , home, 1365)
SpeechPositive(993, 1025, Positive, Having a great time!, home, 1366)
SpeechPositive(1023, 1009, Positive, Having a great time!, home, 1368)
SpeechNegative(1023, 1015, Negative, Not so fun... , home, 1371)
SpeechNegative(1023, 1003, Negative, Not so fun... , home, 1376)
SpeechNegative(1005, 1009, Negative, Not so fun... , home, 1379)
SpeechPositive(999, 991, Positive, Having a great time!, home, 1380)
SpeechPositive(989, 999, Positive, Having a great time!, home, 1386)
SpeechPositive(1009, 1003, Positive, Having a great time!, home, 1386)
SpeechPositive(1017, 1021, Positive, Having a great time!, home, 1387)
SpeechPositive(989, 999, Positive, Having a great time!, home, 1388)
SpeechPositive(997, 993, Positive, Having a great time!, home, 1389)
SpeechPositive(1013, 1011, Positive, Having a great time!, home, 1390)
SpeechPositive(997, 993, Positive, Having a great time!, home, 1392)
SpeechPositive(995, 989, Positive, Having a great time!, home, 1393)
SpeechPositive(1003, 1009, Positive, Having a great time!, home, 1393)
SpeechProposal(1003, 1009, Proposal, Will you come to the prom with me!, home, 1393)
ThoughtConflict(1009, 1003, Conflict, Should I go to the Prom with 1003? I really want to go with 1017, home, 1393)
SpeechDrop(1003, 1005, Drop, I'm Sorry 1005 I'm not going to the Prom with you anymore., home, 1393)
SpeechAccept(1009, 1003, Accept, Yes 1003! I'd love to go to the Prom with you!, home, 1393)
SpeechProposal(1005, 1003, Proposal, Will you come to the prom with me!, home, 1393)
SpeechRejection(1003, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., home, 1393)
SpeechPositive(1019, 1005, Positive, Having a great time!, home, 1397)
SpeechPositive(1009, 1003, Positive, Having a great time!, home, 1398)
SpeechPositive(1017, 1013, Positive, Having a great time!, home, 1408)
SpeechNegative(1023, 1009, Negative, Not so fun... , home, 1411)
SpeechNegative(1003, 1009, Negative, Not so fun... , home, 1412)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 1413)
SpeechPositive(991, 995, Positive, Having a great time!, home, 1418)
SpeechPositive(1025, 993, Positive, Having a great time!, home, 1418)
SpeechPositive(1009, 1015, Positive, Having a great time!, home, 1423)
SpeechPositive(1019, 1001, Positive, Having a great time!, home, 1424)
SpeechNegative(989, 991, Negative, Not so fun... , home, 1431)
SpeechPositive(995, 989, Positive, Having a great time!, home, 1431)
SpeechProposal(995, 989, Proposal, Will you come to the prom with me!, home, 1431)
ThoughtConflict(989, 995, Conflict, Should I go to the Prom with 995? I really want to go with 1025, home, 1431)
SpeechAccept(989, 995, Accept, Yes 995! I'd love to go to the Prom with you!, home, 1431)
SpeechPositive(1015, 1003, Positive, Having a great time!, home, 1432)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 1433)
SpeechPositive(1021, 1011, Positive, Having a great time!, home, 1441)
SpeechNegative(1005, 1019, Negative, Not so fun... , home, 1446)
SpeechNegative(1005, 1003, Negative, Not so fun... , home, 1448)
SpeechPositive(1019, 1005, Positive, Having a great time!, home, 1453)
SpeechPositive(999, 991, Positive, Having a great time!, home, 1456)
SpeechPositive(1015, 1005, Positive, Having a great time!, home, 1456)
SpeechPositive(1013, 1011, Positive, Having a great time!, home, 1458)
SpeechPositive(997, 1025, Positive, Having a great time!, home, 1460)
SpeechPositive(1003, 1001, Positive, Having a great time!, home, 1463)
SpeechPositive(995, 991, Positive, Having a great time!, home, 1467)
SpeechProposal(995, 991, Proposal, Will you come to the prom with me!, home, 1467)
SpeechDrop(995, 989, Drop, I'm Sorry 989 I'm not going to the Prom with you anymore., home, 1467)
SpeechAccept(991, 995, Accept, Yes 995! I'd love to go to the Prom with you!, home, 1467)
SpeechPositive(1019, 1009, Positive, Having a great time!, home, 1467)
SpeechProposal(989, 995, Proposal, Will you come to the prom with me!, home, 1468)
SpeechRejection(995, 989, Rejection, I'm Sorry 989 I don't want to go to the Prom with you., home, 1468)
SpeechPositive(991, 999, Positive, Having a great time!, home, 1468)
SpeechPositive(1003, 1009, Positive, Having a great time!, home, 1473)
SpeechPositive(991, 999, Positive, Having a great time!, home, 1474)
SpeechPositive(1011, 1013, Positive, Having a great time!, home, 1475)
SpeechProposal(1011, 1013, Proposal, Will you come to the prom with me!, home, 1475)
SpeechRejection(1013, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., home, 1475)
SpeechProposal(1013, 1011, Proposal, Will you come to the prom with me!, home, 1475)
ThoughtConflict(1011, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 1009, home, 1475)
SpeechDrop(1013, 1021, Drop, I'm Sorry 1021 I'm not going to the Prom with you anymore., home, 1475)
SpeechAccept(1011, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, home, 1475)
SpeechProposal(1021, 1013, Proposal, Will you come to the prom with me!, home, 1475)
SpeechRejection(1013, 1021, Rejection, I'm Sorry 1021 I don't want to go to the Prom with you., home, 1475)
SpeechProposal(1013, 1021, Proposal, Will you come to the prom with me!, home, 1476)
ThoughtConflict(1021, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 991, home, 1476)
SpeechDrop(1013, 1011, Drop, I'm Sorry 1011 I'm not going to the Prom with you anymore., home, 1476)
SpeechAccept(1021, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, home, 1476)
SpeechPositive(999, 991, Positive, Having a great time!, home, 1483)
SpeechProposal(999, 991, Proposal, Will you come to the prom with me!, home, 1483)
SpeechRejection(991, 999, Rejection, I'm Sorry 999 I don't want to go to the Prom with you., home, 1483)
SpeechProposal(991, 999, Proposal, Will you come to the prom with me!, home, 1484)
ThoughtConflict(999, 991, Conflict, Should I go to the Prom with 991? I really want to go with 1015, home, 1484)
SpeechDrop(991, 995, Drop, I'm Sorry 995 I'm not going to the Prom with you anymore., home, 1484)
SpeechAccept(999, 991, Accept, Yes 991! I'd love to go to the Prom with you!, home, 1484)
SpeechProposal(991, 995, Proposal, Will you come to the prom with me!, home, 1484)
ThoughtConflict(995, 991, Conflict, Should I go to the Prom with 991? I really want to go with 987, home, 1484)
SpeechDrop(991, 999, Drop, I'm Sorry 999 I'm not going to the Prom with you anymore., home, 1484)
SpeechAccept(995, 991, Accept, Yes 991! I'd love to go to the Prom with you!, home, 1484)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 1486)
SpeechProposal(1015, 1009, Proposal, Will you come to the prom with me!, home, 1486)
SpeechDrop(1009, 1003, Drop, I'm Sorry 1003 I'm not going to the Prom with you anymore., home, 1486)
SpeechAccept(1009, 1015, Accept, Yes 1015! I'd love to go to the Prom with you!, home, 1486)
SpeechProposal(1009, 1003, Proposal, Will you come to the prom with me!, home, 1487)
ThoughtConflict(1003, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1015, home, 1487)
SpeechDrop(1009, 1015, Drop, I'm Sorry 1015 I'm not going to the Prom with you anymore., home, 1487)
SpeechAccept(1003, 1009, Accept, Yes 1009! I'd love to go to the Prom with you!, home, 1487)
SpeechProposal(1009, 1015, Proposal, Will you come to the prom with me!, home, 1488)
ThoughtConflict(1015, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 997, home, 1488)
SpeechDrop(1009, 1003, Drop, I'm Sorry 1003 I'm not going to the Prom with you anymore., home, 1488)
SpeechAccept(1015, 1009, Accept, Yes 1009! I'd love to go to the Prom with you!, home, 1488)
SpeechPositive(1003, 1001, Positive, Having a great time!, home, 1491)
SpeechProposal(1003, 1001, Proposal, Will you come to the prom with me!, home, 1491)
ThoughtConflict(1001, 1003, Conflict, Should I go to the Prom with 1003? I really want to go with 1021, home, 1491)
SpeechRejection(1001, 1003, Rejection, I'm Sorry 1003 I don't want to go to the Prom with you., home, 1491)
SpeechProposal(1001, 1003, Proposal, Will you come to the prom with me!, home, 1492)
ThoughtConflict(1003, 1001, Conflict, Should I go to the Prom with 1001? I really want to go with 1015, home, 1492)
SpeechAccept(1003, 1001, Accept, Yes 1001! I'd love to go to the Prom with you!, home, 1492)
SpeechNegative(1001, 1003, Negative, Not so fun... , home, 1493)
SpeechPositive(1009, 1005, Positive, Having a great time!, home, 1494)
SpeechPositive(1013, 1017, Positive, Having a great time!, home, 1496)
SpeechPositive(1013, 1011, Positive, Having a great time!, home, 1497)
SpeechPositive(1019, 1009, Positive, Having a great time!, class1, 1500)
SpeechProposal(1019, 1009, Proposal, Will you come to the prom with me!, class1, 1500)
SpeechRejection(1009, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., class1, 1500)
SpeechPositive(995, 999, Positive, Having a great time!, class1, 1501)
SpeechProposal(1009, 1019, Proposal, Will you come to the prom with me!, class1, 1501)
ThoughtConflict(1019, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1013, class1, 1501)
SpeechDrop(1009, 1015, Drop, I'm Sorry 1015 I'm not going to the Prom with you anymore., class1, 1501)
SpeechAccept(1019, 1009, Accept, Yes 1009! I'd love to go to the Prom with you!, class1, 1501)
SpeechPositive(1009, 1007, Positive, Having a great time!, class1, 1555)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1556)
SpeechProposal(1001, 1013, Proposal, Will you come to the prom with me!, class1, 1557)
SpeechDrop(1013, 1021, Drop, I'm Sorry 1021 I'm not going to the Prom with you anymore., class1, 1557)
SpeechDrop(1001, 1003, Drop, I'm Sorry 1003 I'm not going to the Prom with you anymore., class1, 1557)
SpeechAccept(1013, 1001, Accept, Yes 1001! I'd love to go to the Prom with you!, class1, 1557)
SpeechNegative(1021, 1001, Negative, Not so fun... , class1, 1566)
SpeechPositive(1009, 1007, Positive, Having a great time!, class1, 1574)
SpeechPositive(993, 1001, Positive, Having a great time!, class1, 1580)
SpeechProposal(993, 1001, Proposal, Will you come to the prom with me!, class1, 1580)
SpeechRejection(1001, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class1, 1580)
SpeechProposal(1001, 993, Proposal, Will you come to the prom with me!, class1, 1580)
SpeechRejection(993, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., class1, 1580)
SpeechPositive(1013, 1001, Positive, Having a great time!, class1, 1584)
SpeechGreet(1007, 987, Positive, Nice to meet you!, class1, 1585)
SpeechPositive(1007, 987, Positive, Having a great time!, class1, 1585)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1592)
SpeechPositive(1019, 1007, Positive, Having a great time!, class1, 1595)
SpeechPositive(987, 1019, Positive, Having a great time!, class1, 1604)
SpeechProposal(987, 1019, Proposal, Will you come to the prom with me!, class1, 1604)
SpeechRejection(1019, 987, Rejection, I'm Sorry 987 I don't want to go to the Prom with you., class1, 1604)
SpeechProposal(1019, 987, Proposal, Will you come to the prom with me!, class1, 1604)
ThoughtConflict(987, 1019, Conflict, Should I go to the Prom with 1019? I really want to go with 1011, class1, 1604)
SpeechRejection(987, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., class1, 1604)
SpeechPositive(997, 1017, Positive, Having a great time!, class1, 1607)
SpeechPositive(993, 1013, Positive, Having a great time!, class1, 1612)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1613)
SpeechNegative(1019, 987, Negative, Not so fun... , class1, 1613)
SpeechPositive(1021, 1013, Positive, Having a great time!, class1, 1613)
SpeechProposal(1021, 1013, Proposal, Will you come to the prom with me!, class1, 1613)
SpeechDrop(1013, 1001, Drop, I'm Sorry 1001 I'm not going to the Prom with you anymore., class1, 1613)
SpeechAccept(1013, 1021, Accept, Yes 1021! I'd love to go to the Prom with you!, class1, 1613)
SpeechPositive(993, 1021, Positive, Having a great time!, class1, 1614)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1619)
SpeechPositive(1001, 993, Positive, Having a great time!, class1, 1626)
SpeechPositive(993, 1021, Positive, Having a great time!, class1, 1630)
SpeechProposal(993, 1021, Proposal, Will you come to the prom with me!, class1, 1630)
SpeechDrop(1021, 1013, Drop, I'm Sorry 1013 I'm not going to the Prom with you anymore., class1, 1630)
SpeechDrop(993, 997, Drop, I'm Sorry 997 I'm not going to the Prom with you anymore., class1, 1630)
SpeechAccept(1021, 993, Accept, Yes 993! I'd love to go to the Prom with you!, class1, 1630)
SpeechProposal(1013, 1021, Proposal, Will you come to the prom with me!, class1, 1630)
SpeechRejection(1021, 1013, Rejection, I'm Sorry 1013 I don't want to go to the Prom with you., class1, 1630)
SpeechPositive(1001, 993, Positive, Having a great time!, class1, 1632)
SpeechPositive(1017, 1023, Positive, Having a great time!, class1, 1632)
SpeechPositive(989, 1015, Positive, Having a great time!, class1, 1634)
SpeechPositive(1007, 1009, Positive, Having a great time!, class1, 1638)
SpeechNegative(1017, 997, Negative, Not so fun... , class1, 1644)
SpeechPositive(1007, 987, Positive, Having a great time!, class1, 1646)
SpeechPositive(1013, 993, Positive, Having a great time!, class1, 1647)
SpeechPositive(987, 1009, Positive, Having a great time!, class1, 1648)
SpeechNegative(999, 991, Negative, Not so fun... , class1, 1650)
SpeechPositive(1005, 1025, Positive, Having a great time!, class1, 1651)
SpeechNegative(1021, 1013, Negative, Not so fun... , class1, 1651)
SpeechPositive(1001, 993, Positive, Having a great time!, class1, 1657)
SpeechProposal(1001, 993, Proposal, Will you come to the prom with me!, class1, 1657)
SpeechRejection(993, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., class1, 1657)
SpeechProposal(993, 1001, Proposal, Will you come to the prom with me!, class1, 1658)
ThoughtConflict(1001, 993, Conflict, Should I go to the Prom with 993? I really want to go with 1021, class1, 1658)
SpeechRejection(1001, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class1, 1658)
SpeechPositive(987, 1007, Positive, Having a great time!, class1, 1659)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1665)
SpeechGreet(1013, 995, Positive, Nice to meet you!, class1, 1668)
SpeechPositive(1013, 995, Positive, Having a great time!, class1, 1668)
SpeechPositive(1025, 1011, Positive, Having a great time!, class1, 1670)
SpeechPositive(993, 995, Positive, Having a great time!, class1, 1675)
SpeechNegative(1011, 1005, Negative, Not so fun... , class1, 1676)
SpeechPositive(1013, 1001, Positive, Having a great time!, class1, 1681)
SpeechProposal(1013, 1001, Proposal, Will you come to the prom with me!, class1, 1681)
ThoughtConflict(1001, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 1021, class1, 1681)
SpeechAccept(1001, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, class1, 1681)
SpeechNegative(1025, 1005, Negative, Not so fun... , class1, 1681)
SpeechNegative(997, 1017, Negative, Not so fun... , class1, 1683)
SpeechNegative(1011, 1025, Negative, Not so fun... , class1, 1684)
SpeechPositive(1009, 1007, Positive, Having a great time!, class1, 1685)
SpeechPositive(1005, 1025, Positive, Having a great time!, class1, 1688)
SpeechNegative(1021, 1013, Negative, Not so fun... , class1, 1688)
SpeechPositive(1025, 1005, Positive, Having a great time!, class1, 1689)
SpeechPositive(1009, 1007, Positive, Having a great time!, class1, 1692)
SpeechProposal(1009, 1007, Proposal, Will you come to the prom with me!, class1, 1692)
ThoughtConflict(1007, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 999, class1, 1692)
SpeechRejection(1007, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., class1, 1692)
SpeechProposal(1007, 1009, Proposal, Will you come to the prom with me!, class1, 1693)
SpeechRejection(1009, 1007, Rejection, I'm Sorry 1007 I don't want to go to the Prom with you., class1, 1693)
SpeechPositive(1001, 1021, Positive, Having a great time!, class1, 1694)
SpeechNegative(1001, 995, Negative, Not so fun... , class1, 1696)
SpeechPositive(1009, 1019, Positive, Having a great time!, class1, 1701)
SpeechNegative(1013, 993, Negative, Not so fun... , class1, 1702)
SpeechPositive(987, 1009, Positive, Having a great time!, class1, 1718)
SpeechPositive(1001, 1013, Positive, Having a great time!, class1, 1720)
SpeechNegative(1011, 1025, Negative, Not so fun... , class1, 1721)
SpeechPositive(1013, 1021, Positive, Having a great time!, class1, 1727)
